,id,host_id,host_since,city,zipcode,latitude,longitude,property_type,accommodates,bedrooms,beds,price
0,241032,956883,2011-08-11,Seattle,98119,47.636289038357184,-122.37102519997764,Apartment,4,1.0,1.0,85.0
1,953595,5177328,2013-02-21,Seattle,98119,47.63912312136253,-122.36566646439582,Apartment,4,1.0,1.0,150.0
2,3308979,16708587,2014-06-12,Seattle,98119,47.62972413157736,-122.3694831756176,House,11,5.0,7.0,975.0
3,7421966,9851441,2013-11-06,Seattle,98119,47.638473201766416,-122.36927912263018,Apartment,3,0.0,2.0,100.0
4,278830,1452570,2011-11-29,Seattle,98119,47.63291840276724,-122.37247063402224,House,6,3.0,3.0,450.0
5,5956968,326758,2010-12-25,Seattle,98119,47.63052548240193,-122.36617406518856,House,2,1.0,1.0,120.0
6,1909058,2497928,2012-05-30,Seattle,98119,47.63660544532006,-122.36851905844937,House,2,1.0,1.0,80.0
7,856550,4016632,2012-10-30,Seattle,98119,47.64016054121466,-122.37585597885769,Cabin,2,1.0,1.0,60.0
8,4948745,2166277,2012-04-18,Seattle,98109,47.63241029982899,-122.35721606914028,Apartment,2,1.0,1.0,90.0
9,2493658,5177328,2013-02-21,Seattle,98119,47.63749172022628,-122.3668885909212,Apartment,4,1.0,1.0,150.0
10,175576,239585,2010-09-19,Seattle,98119,47.63548170841016,-122.35847776162176,House,2,1.0,1.0,95.0
11,4454295,4606439,2013-01-06,Seattle,98119,47.63721407513561,-122.3600457614146,House,2,1.0,1.0,99.0
12,3883392,19932967,2014-08-13,Seattle,98119,47.63554551151239,-122.37317075183506,Apartment,4,2.0,3.0,245.0
13,8889257,25899989,2015-01-10,Seattle,98119,47.62950680923431,-122.3676292967417,House,5,2.0,3.0,165.0
14,5680462,22372266,2014-10-10,Seattle,98119,47.63920265551509,-122.36586274154313,House,16,6.0,15.0,461.0
15,8988178,2983711,2012-07-18,Seattle,98119,47.63564979343857,-122.37289282480928,House,5,2.0,2.0,109.0
16,3245876,9465817,2013-10-16,Seattle,98119,47.62620037381708,-122.36660192617585,Apartment,2,1.0,1.0,66.0
17,4933447,25417834,2014-12-31,Seattle,98119,47.64064587578452,-122.37240588895553,House,2,1.0,1.0,99.0
18,7735464,6170760,2013-04-30,Seattle,98119,47.63977587341084,-122.37223535879995,Apartment,2,1.0,1.0,200.0
19,6291829,32713558,2015-05-05,Seattle,98119,47.63602477658138,-122.35869359564737,House,10,5.0,5.0,700.0
20,9218403,14100483,2014-04-09,Seattle,98119,47.62794033813239,-122.36495872243864,Condominium,1,1.0,1.0,110.0
21,4125779,21401856,2014-09-16,Seattle,98119,47.636374262238846,-122.36103343324052,House,3,1.0,2.0,99.0
22,8942678,46675077,2015-10-16,Seattle,98119,47.63563222417987,-122.35888090262146,House,8,4.0,4.0,450.0
23,10106055,51860756,2015-12-20,Seattle,98119,47.63339395777785,-122.37191994372272,House,2,1.0,1.0,75.0
24,6362362,33147763,2015-05-11,Seattle,98119,47.63851671212965,-122.36958103291498,House,5,3.0,3.0,600.0
25,3544550,16708587,2014-06-12,Seattle,98119,47.63139734518299,-122.367766870679,House,8,3.0,5.0,450.0
26,9025039,68155,2010-01-06,Seattle,98119,47.63875224201261,-122.36797266885502,House,5,2.0,3.0,150.0
27,3200646,4016632,2012-10-30,Seattle,98119,47.63926602026095,-122.37472581108145,Camper/RV,2,1.0,1.0,45.0
28,8859380,3792761,2012-10-07,Seattle,98119,47.62990711611138,-122.36894813824875,Apartment,6,3.0,3.0,300.0
29,4520099,6184895,2013-05-01,Seattle,98119,47.63981586823574,-122.37433846349175,Apartment,3,1.0,2.0,80.0
30,2481869,5177328,2013-02-21,Seattle,98119,47.63900777818944,-122.36532007300232,Apartment,4,1.0,1.0,175.0
31,1110749,5325329,2013-03-04,Seattle,98119,47.63508504491007,-122.36444347330422,House,6,3.0,3.0,325.0
32,5978498,31037494,2015-04-11,Seattle,98119,47.640633234573535,-122.37270939338376,House,4,3.0,2.0,175.0
33,5021081,25906186,2015-01-10,Seattle,98119,47.63812148697112,-122.37578997278467,House,7,4.0,3.0,222.0
34,1686930,8916363,2013-09-18,Seattle,98119,47.62981553345287,-122.36621233485974,Apartment,4,2.0,2.0,159.0
35,7680289,40335071,2015-08-02,Seattle,98119,47.639810187873806,-122.37380062876858,Apartment,4,1.0,2.0,125.0
36,7207641,6544973,2013-05-23,Seattle,98119,47.63556952470362,-122.3616525946424,House,8,3.0,3.0,348.0
37,5062445,21072725,2014-09-08,Seattle,98119,47.63497873047923,-122.35886941246471,House,1,1.0,1.0,45.0
38,8925878,40335071,2015-08-02,Seattle,98119,47.63936210298089,-122.37240255654484,Apartment,4,1.0,2.0,150.0
39,6389657,2052160,2012-04-02,Seattle,98109,47.6346162843086,-122.3580227325536,Apartment,2,0.0,1.0,80.0
40,4218733,21896205,2014-09-28,Seattle,98119,47.63800137747846,-122.36100481691408,Apartment,4,1.0,2.0,110.0
41,2715623,8242272,2013-08-18,Seattle,98119,47.63199585097701,-122.3716576650487,House,3,1.0,2.0,148.0
42,1392332,2315558,2012-05-07,Seattle,98119,47.63868624334983,-122.37079986877468,House,4,2.0,2.0,350.0
43,7308567,17597607,2014-07-03,Seattle,98119,47.633650043720536,-122.36044969320191,Apartment,3,1.0,2.0,150.0
44,6575380,34392395,2015-05-27,Seattle,98109,47.63430017546052,-122.35705980444612,House,5,1.0,1.0,150.0
45,6004058,9031463,2013-09-24,Seattle,98119,47.62834386974812,-122.36640542137962,Apartment,2,0.0,1.0,100.0
46,9550869,12867960,2014-03-06,Seattle,98119,47.63539394059413,-122.36899114110729,Bungalow,10,4.0,4.0,349.0
47,8515408,3502513,2012-09-07,Seattle,98119,47.63803515893716,-122.36091010563622,Bungalow,2,0.0,1.0,110.0
48,5383192,27606550,2015-02-11,Seattle,98119,47.63933158548954,-122.36159942269484,House,4,1.0,2.0,160.0
49,1112092,5856339,2013-04-10,Seattle,98119,47.63530805145543,-122.36653170901198,House,4,1.0,3.0,130.0
50,7772661,40885963,2015-08-08,Seattle,98119,47.63737488413853,-122.36941092468903,House,2,0.0,1.0,99.0
51,9254900,27128936,2015-02-02,Seattle,98119,47.63829756707327,-122.37377871072084,Apartment,2,0.0,1.0,100.0
52,7714294,3521823,2012-09-10,Seattle,98119,47.63175343884966,-122.37127173011557,Apartment,3,1.0,1.0,137.0
53,10310373,53050379,2016-01-02,Seattle,98119,47.63858056073184,-122.3753257408229,Apartment,3,1.0,1.0,20.0
54,9368342,1039322,2011-08-30,Seattle,98119,47.63788372174487,-122.3673710937777,Townhouse,2,1.0,1.0,150.0
55,6361863,25150356,2014-12-24,Seattle,98119,47.63751734544927,-122.36081167446434,Apartment,2,1.0,1.0,145.0
56,8105221,15155647,2014-05-06,Seattle,98119,47.63687417802139,-122.37227171191188,Townhouse,2,1.0,1.0,80.0
57,3269390,12171359,2014-02-12,Seattle,98119,47.632562742655686,-122.36722284674144,House,2,0.0,1.0,95.0
58,4566393,23669617,2014-11-12,Seattle,98119,47.63532192210432,-122.36612114800724,House,4,3.0,3.0,400.0
59,9282409,560743,2011-05-05,Seattle,98119,47.63263390932941,-122.36931844777416,House,2,1.0,1.0,85.0
60,8095168,3521823,2012-09-10,Seattle,98119,47.63260003819552,-122.36995243412568,Apartment,2,1.0,1.0,70.0
61,2746782,4016632,2012-10-30,Seattle,98119,47.64105215050513,-122.37508173306394,Apartment,2,0.0,1.0,90.0
62,6424982,33524725,2015-05-16,Seattle,98119,47.63140094589966,-122.3676901333062,House,2,1.0,1.0,80.0
63,762029,4016632,2012-10-30,Seattle,98119,47.64152492560981,-122.3761503724508,Camper/RV,2,1.0,2.0,60.0
64,8988281,46954097,2015-10-19,Seattle,98119,47.635310702971786,-122.36350557505072,House,4,2.0,2.0,175.0
65,7077910,2843411,2012-07-05,Seattle,98107,47.66932717471968,-122.39259356469373,House,6,3.0,4.0,170.0
66,3772674,18232665,2014-07-17,Seattle,98107,47.67407415557543,-122.3938640503292,Apartment,2,1.0,1.0,85.0
67,7021906,28770702,2015-03-04,Seattle,98107,47.67362807262794,-122.38930195133072,House,12,5.0,7.0,465.0
68,7618605,5326074,2013-03-04,Seattle,98107,47.6684599605579,-122.37951599522182,Apartment,2,1.0,1.0,175.0
69,10234558,31887689,2015-04-25,Seattle,98107,47.670662322939705,-122.37866592236747,Condominium,2,1.0,1.0,50.0
70,7021702,36805437,2015-06-26,Seattle,98107,47.67264618041156,-122.3893330272264,Apartment,2,1.0,1.0,60.0
71,7680439,1612983,2012-01-16,Seattle,98107,47.67317538409765,-122.38225959936204,House,2,1.0,1.0,59.0
72,4258515,841009,2011-07-19,Seattle,98107,47.66793300136605,-122.3786524676208,Apartment,4,1.0,4.0,47.0
73,1148517,6296335,2013-05-08,Seattle,98107,47.67296864487422,-122.39733818247204,House,4,2.0,2.0,145.0
74,2487892,1343908,2011-10-27,Seattle,98107,47.66862741947888,-122.3894959253679,House,2,1.0,1.0,70.0
75,3038772,15473800,2014-05-13,Seattle,98107,47.67011138347177,-122.39386928567664,House,2,1.0,1.0,55.0
76,699460,3587674,2012-09-16,Seattle,98107,47.671690500882136,-122.38523906517403,House,4,1.0,2.0,95.0
77,4085439,21066328,2014-09-08,Seattle,98107,47.67083617832085,-122.39253711071063,House,2,1.0,1.0,125.0
78,8053990,23228606,2014-11-01,Seattle,98107,47.67088677445985,-122.39302934993714,House,2,1.0,1.0,65.0
79,7011773,23228606,2014-11-01,Seattle,98107,47.67011497066786,-122.3929944430576,House,1,1.0,1.0,25.0
80,2467550,811494,2011-07-12,Seattle,98107,47.67430793211146,-122.37674229798984,House,4,0.0,2.0,40.0
81,2686374,2231298,2012-04-26,Seattle,98107,47.67125039125342,-122.38263911755712,House,6,3.0,4.0,149.0
82,1956274,7466082,2013-07-13,Seattle,98107,47.6686920575291,-122.39608935555252,Apartment,2,1.0,1.0,125.0
83,8537192,43954674,2015-09-11,Seattle,98107,47.67180552427677,-122.38804711763316,House,2,1.0,1.0,55.0
84,5919096,53050,2009-11-10,Seattle,98107,47.67141840265096,-122.38538535838536,Apartment,4,1.0,3.0,129.0
85,6516529,3781927,2012-10-06,Seattle,98107,47.66874895490854,-122.38386997628156,Apartment,2,1.0,1.0,100.0
86,3294243,4970133,2013-02-05,Seattle,98107,47.67268172430127,-122.38773072437924,Apartment,4,2.0,2.0,150.0
87,10210971,24709547,2014-12-10,Seattle,98107,47.669681845352216,-122.3909884706122,Townhouse,1,1.0,1.0,50.0
88,3584790,2882219,2012-07-09,Seattle,98117,47.675044037520806,-122.38271491715572,Apartment,6,2.0,3.0,99.0
89,1266459,2317654,2012-05-07,Seattle,98107,47.66797916893154,-122.38210544982788,Apartment,2,1.0,1.0,150.0
90,9098059,43954674,2015-09-11,Seattle,98107,47.67324984968532,-122.38733165189252,Bungalow,4,1.0,3.0,105.0
91,408526,2034501,2012-03-30,Seattle,98107,47.67553326838632,-122.37632401407798,House,7,3.0,3.0,218.0
92,4118282,19071753,2014-07-28,Seattle,98117,47.675708114276055,-122.38755942597574,House,5,2.0,2.0,80.0
93,6813483,35674639,2015-06-13,Seattle,98107,47.67477102702812,-122.38583049183896,Apartment,2,1.0,1.0,126.0
94,6590264,24500821,2014-12-04,Seattle,98107,47.669874319189546,-122.38771744416978,Apartment,4,1.0,2.0,115.0
95,2650482,205007,2010-08-18,Seattle,98107,47.670975763542906,-122.38782530429948,Apartment,4,2.0,2.0,225.0
96,20927,79450,2010-02-09,Seattle,98107,47.67333938829472,-122.39512028203794,Cabin,2,1.0,1.0,89.0
97,4395578,430709,2011-03-08,Seattle,98107,47.67100488663872,-122.38138141804372,House,8,3.0,5.0,225.0
98,4995903,13535511,2014-03-25,Seattle,98107,47.67170353055552,-122.37633810114096,House,1,0.0,1.0,50.0
99,5549211,28770702,2015-03-04,Seattle,98107,47.67175997191882,-122.39002012190964,Apartment,4,1.0,2.0,134.0
100,8240758,15785670,2014-05-20,Seattle,98107,47.67481867247337,-122.38752123193476,Apartment,2,1.0,1.0,75.0
101,6856295,34872403,2015-06-02,Seattle,98107,47.673004006803325,-122.38500476109115,House,2,1.0,1.0,65.0
102,6881188,33225983,2015-05-12,Seattle,98107,47.670394534161645,-122.39389700139684,House,6,3.0,4.0,375.0
103,1579615,8403307,2013-08-26,Seattle,98107,47.67582151758453,-122.38971013062891,House,3,1.0,2.0,97.0
104,3766866,19296907,2014-08-01,Seattle,98107,47.67228446216902,-122.38231353831996,Condominium,2,1.0,1.0,145.0
105,2406966,53050,2009-11-10,Seattle,98107,47.6722723724429,-122.38413221284148,Apartment,5,2.0,4.0,129.0
106,4872699,25066447,2014-12-21,Seattle,98107,47.67575024473943,-122.37657992996256,House,6,3.0,4.0,197.0
107,5470629,28375755,2015-02-26,Seattle,98107,47.67260212498738,-122.38844149131732,Apartment,2,1.0,1.0,120.0
108,2950213,15060417,2014-05-03,Seattle,98107,47.66676678367042,-122.3812426518729,Apartment,4,1.0,1.0,200.0
109,9015088,29133654,2015-03-10,Seattle,98117,47.67550084177057,-122.38890631386724,Apartment,5,2.0,2.0,135.0
110,3979496,4807375,2013-01-22,Seattle,98107,47.67575764326512,-122.37879830487678,House,2,1.0,1.0,70.0
111,7501919,36085516,2015-06-17,Seattle,98107,47.66780058682701,-122.38830016297266,Apartment,2,1.0,2.0,150.0
112,4732995,19533935,2014-08-05,Seattle,98107,47.669371290094354,-122.37628776467491,Apartment,3,1.0,1.0,200.0
113,7134759,23228606,2014-11-01,Seattle,98107,47.66896087580327,-122.39387694463308,Townhouse,2,1.0,1.0,60.0
114,4532538,23489864,2014-11-08,Seattle,98107,47.67168770578295,-122.3925585891835,House,5,3.0,5.0,180.0
115,7534398,39472587,2015-07-24,Seattle,98107,47.67180998159056,-122.38343718053753,Apartment,3,1.0,1.0,69.0
116,9387189,1539790,2011-12-27,Seattle,98107,47.66502232989992,-122.38279676983008,Apartment,3,0.0,1.0,90.0
117,6337492,32998581,2015-05-09,Seattle,98107,47.66898920822731,-122.39514528093302,Apartment,2,1.0,1.0,80.0
118,10231701,52580911,2015-12-28,Seattle,98107,47.66935430313959,-122.39034762933292,Townhouse,2,1.0,1.0,65.0
119,1609922,3494510,2012-09-06,Seattle,98107,47.67166567877917,-122.37791232634322,House,5,2.0,2.0,150.0
120,4236723,2231298,2012-04-26,Seattle,98107,47.67058142200578,-122.3822111614972,House,6,2.0,3.0,195.0
121,7843837,19001873,2014-07-27,Seattle,98107,47.67210896416091,-122.38358854815434,Apartment,4,1.0,1.0,149.0
122,3076065,15655683,2014-05-18,Seattle,98107,47.671458070061,-122.3791744931495,House,5,2.0,2.0,224.0
123,6423204,33367198,2015-05-14,Seattle,98107,47.671559770588594,-122.38270398820174,House,3,2.0,2.0,115.0
124,8338849,43954674,2015-09-11,Seattle,98107,47.67283504028537,-122.38747162849462,House,2,1.0,1.0,55.0
125,6401209,28770702,2015-03-04,Seattle,98107,47.67397128782682,-122.38938054168425,House,8,4.0,5.0,338.0
126,20928,79450,2010-02-09,Seattle,98107,47.67360709682782,-122.39380285936105,House,2,1.0,1.0,79.0
127,3344977,16884006,2014-06-17,Seattle,98107,47.66939869221165,-122.38925404053214,House,2,1.0,1.0,80.0
128,7604621,39884676,2015-07-29,Seattle,98107,47.67217669776719,-122.39036168722622,Townhouse,2,0.0,1.0,85.0
129,3303978,16687781,2014-06-11,Seattle,98107,47.67349962278431,-122.38696357012668,House,2,1.0,1.0,80.0
130,7067082,25171396,2014-12-24,Seattle,98107,47.66934442551612,-122.38653914653788,Loft,3,1.0,1.0,49.0
131,3121829,4152568,2012-11-14,Seattle,98107,47.671921801519815,-122.38065681959446,House,4,3.0,2.0,100.0
132,2539881,12503146,2014-02-23,Seattle,98107,47.66934543707652,-122.3969734650869,Apartment,2,1.0,1.0,79.0
133,3678718,5776729,2013-04-04,Seattle,98107,47.66746397778186,-122.37825532356035,Apartment,2,0.0,1.0,75.0
134,4694479,20069008,2014-08-15,Seattle,98107,47.67181197349134,-122.38898134331578,House,2,1.0,1.0,57.0
135,6646843,34793330,2015-06-02,Seattle,98107,47.67082046273361,-122.37051108183849,Apartment,4,1.0,2.0,99.0
136,1364440,256203,2010-10-07,Seattle,98107,47.66373440372556,-122.36208010121663,Apartment,1,1.0,1.0,55.0
137,1781873,2237228,2012-04-27,Seattle,98107,47.66759680332012,-122.36470165349674,Apartment,2,1.0,1.0,96.0
138,4138423,129014,2010-05-20,Seattle,98107,47.67053238312327,-122.3653184658712,House,4,1.0,1.0,99.0
139,5562674,28840161,2015-03-05,Seattle,98107,47.66676677493285,-122.36882353054044,House,4,2.0,2.0,79.0
140,1789341,3979528,2012-10-26,Seattle,98107,47.67235397537273,-122.36617489987724,House,2,1.0,1.0,115.0
141,4672934,19993125,2014-08-14,Seattle,98107,47.66583686586745,-122.37013230902768,House,10,3.0,5.0,350.0
142,4550099,15104715,2014-05-04,Seattle,98107,47.67433308471203,-122.3756779846251,House,6,3.0,3.0,295.0
143,1198799,6428916,2013-05-16,Seattle,98107,47.672691738016646,-122.37355860934434,House,2,1.0,1.0,70.0
144,5308429,7849723,2013-07-31,Seattle,98117,47.67529056125138,-122.3704740867495,House,2,1.0,1.0,53.0
145,2769088,5067360,2013-02-12,Seattle,98107,47.66899339456252,-122.36286030212108,House,4,2.0,2.0,110.0
146,7603135,39549545,2015-07-25,Seattle,98107,47.66879474989719,-122.36161253562618,House,4,2.0,2.0,225.0
147,9374365,6407320,2013-05-15,Seattle,98107,47.67388232209365,-122.37462627764069,House,2,1.0,1.0,35.0
148,6106498,31684830,2015-04-21,Seattle,98107,47.66578734385211,-122.36199230817006,House,2,1.0,1.0,55.0
149,9331449,6407320,2013-05-15,Seattle,98107,47.67228262980748,-122.37316164543348,Townhouse,2,1.0,1.0,45.0
150,8799162,46108145,2015-10-08,Seattle,98107,47.66835401382791,-122.36113882173048,House,2,1.0,1.0,79.0
151,4317390,22414188,2014-10-11,Seattle,98107,47.66880846075268,-122.3662617896586,House,8,2.0,6.0,133.0
152,3884851,19477023,2014-08-04,Seattle,98107,47.66832396294996,-122.37182116588184,Apartment,2,1.0,1.0,65.0
153,3155785,9484588,2013-10-17,Seattle,98107,47.672372403565824,-122.36284167727256,Apartment,1,1.0,1.0,61.0
154,9368517,48604323,2015-11-09,Seattle,98107,47.66388205553107,-122.36217494637008,House,4,3.0,3.0,200.0
155,5643240,12036205,2014-02-07,Seattle,98107,47.670928653094855,-122.36678178087116,Apartment,2,1.0,1.0,70.0
156,5042014,18413215,2014-07-19,Seattle,98107,47.67261671354907,-122.37439272047212,House,1,1.0,1.0,52.0
157,7724630,26877490,2015-01-28,Seattle,98107,47.67271727544414,-122.3614171313138,Apartment,2,1.0,1.0,50.0
158,9449437,6407320,2013-05-15,Seattle,98107,47.67274336154873,-122.37319448871268,Townhouse,8,4.0,4.0,275.0
159,3053237,11580391,2014-01-23,Seattle,98107,47.66454921287359,-122.36820885545076,House,2,1.0,1.0,149.0
160,8132347,3681393,2012-09-26,Seattle,98107,47.66658567122086,-122.3656518297328,House,8,2.0,4.0,199.0
161,63733,311363,2010-12-06,Seattle,98107,47.67171434029387,-122.36588759794856,Apartment,2,1.0,1.0,89.0
162,2039149,5325329,2013-03-04,Seattle,,47.66686785296194,-122.36403130868251,House,10,3.0,3.0,225.0
163,227636,1187351,2011-09-20,Seattle,98107,47.66807053413411,-122.36208615998127,Apartment,3,1.0,2.0,120.0
164,3689119,1375021,2011-11-06,Seattle,98107,47.67212368546617,-122.36500937361328,House,2,0.0,1.0,85.0
165,1179538,6407320,2013-05-15,Seattle,98107,47.67358404078293,-122.37381429203026,House,4,1.0,2.0,80.0
166,6823781,35742272,2015-06-14,Seattle,98107,47.66337838362958,-122.36469149710264,House,3,1.0,3.0,89.0
167,2284536,129014,2010-05-20,Seattle,98107,47.66934138807211,-122.36626412798002,House,4,1.0,1.0,99.0
168,5143441,179626,2010-07-24,Seattle,98107,47.66493715631803,-122.36167965105034,Apartment,4,1.0,3.0,110.0
169,5749958,3751963,2012-10-03,Seattle,98107,47.66884466698575,-122.36837930645352,House,6,2.0,3.0,180.0
170,9116815,276239,2010-11-01,Seattle,98107,47.66501670356925,-122.36470709008395,Apartment,4,2.0,2.0,150.0
171,7731836,8739320,2013-09-09,Seattle,98107,47.66893752195504,-122.3733392272172,Apartment,4,1.0,2.0,70.0
172,10262971,4933168,2013-02-01,Seattle,98107,47.66597002223229,-122.36863925023113,House,2,1.0,1.0,70.0
173,1407502,6136210,2013-04-28,Seattle,98107,47.67431327427621,-122.3679688358834,House,1,1.0,1.0,75.0
174,8817038,3656709,2012-09-24,Seattle,98107,47.66520903071561,-122.36245654108222,Apartment,4,2.0,2.0,85.0
175,4449303,19993125,2014-08-14,Seattle,98107,47.6644454546346,-122.3701709809324,House,2,1.0,1.0,80.0
176,8255615,15178583,2015-09-06,Seattle,98107,47.6668216771774,-122.36293667267698,Apartment,3,1.0,1.0,90.0
177,4053092,9995182,2013-11-13,Seattle,98107,47.67122242982592,-122.36368689464132,House,2,1.0,1.0,80.0
178,6886633,24786046,2014-12-13,Seattle,98107,47.66365549017706,-122.36694111938831,Camper/RV,2,0.0,1.0,75.0
179,8820414,4855968,2013-01-26,Seattle,98107,47.67548902955034,-122.36751450938364,Apartment,3,2.0,2.0,80.0
180,3052151,5067360,2013-02-12,Seattle,98107,47.66688717008992,-122.36466408857248,House,2,1.0,1.0,70.0
181,2339333,11850640,2014-02-01,Seattle,98107,47.673571182372754,-122.36427426098558,House,8,4.0,4.0,350.0
182,1618842,8612866,2013-09-03,Seattle,98107,47.66524463768145,-122.37040951426208,Apartment,4,0.0,1.0,95.0
183,888967,4405122,2012-12-14,Seattle,98107,47.6716795637434,-122.36538980595968,House,2,1.0,1.0,90.0
184,380950,287962,2010-11-15,Seattle,98107,47.66624016921079,-122.36091774648482,House,12,4.0,5.0,435.0
185,8097708,31148752,2015-04-13,Seattle,98107,47.67091242440639,-122.36559953129216,House,6,3.0,3.0,250.0
186,5671843,18413215,2014-07-19,Seattle,98107,47.67098702442725,-122.37514055469671,House,2,1.0,1.0,65.0
187,904057,4678869,2013-01-12,Seattle,98107,47.66539135407781,-122.36609876373974,House,3,1.0,1.0,95.0
188,7161725,21015753,2014-09-06,Seattle,98107,47.67342403072462,-122.37423278945565,Townhouse,3,1.0,2.0,110.0
189,9587410,26498368,2015-01-21,Seattle,98107,47.67155243448252,-122.36763330550473,House,3,1.0,2.0,50.0
190,9202380,2067157,2012-04-04,Seattle,98107,47.66338811065872,-122.36137836276784,Apartment,4,1.0,1.0,95.0
191,2238105,7727480,2013-07-25,Seattle,98107,47.66336497817738,-122.36246852511682,House,2,1.0,1.0,100.0
192,9545766,12851001,2014-03-06,Seattle,98107,47.67076134600554,-122.3710950340088,House,2,1.0,2.0,89.0
193,2441908,12483454,2014-02-22,"Ballard, Seattle",98107,47.6759157416881,-122.37047360265642,House,5,1.0,3.0,116.0
194,9367465,48604323,2015-11-09,Seattle,98107,47.66365131127364,-122.3620817788268,House,4,1.0,2.0,150.0
195,3031415,5325329,2013-03-04,Seattle,98107,47.66525243324793,-122.36192069117308,House,8,3.0,3.0,275.0
196,843812,4405122,2012-12-14,Seattle,98107,47.671334420188046,-122.3657976203187,House,6,3.0,3.0,180.0
197,3835995,19756727,2014-08-09,Seattle,98107,47.67307821308784,-122.36414012428024,House,2,1.0,1.0,97.0
198,9732638,19984963,2014-08-13,Seattle,98107,47.666785348808254,-122.36675142388304,Townhouse,5,2.0,2.0,200.0
199,3768745,19311504,2014-08-01,Seattle,98109,47.63184303730085,-122.34512350364072,House,2,1.0,1.0,120.0
200,3975434,6307839,2013-05-09,Seattle,98109,47.62812030680687,-122.34875209868711,Apartment,2,1.0,1.0,109.0
201,5620928,15543526,2014-05-14,Seattle,98109,47.643599733762926,-122.34462988872022,Apartment,2,1.0,1.0,115.0
202,7381677,38669130,2015-07-16,Seattle,98109,47.628894791967326,-122.34757144638264,Apartment,2,1.0,1.0,199.0
203,5487934,13546801,2014-03-26,Seattle,98109,47.63899882105632,-122.34357393149686,Apartment,2,1.0,1.0,150.0
204,9028447,2704826,2012-06-21,Seattle,98109,47.639500826233096,-122.3433038877346,Apartment,2,1.0,1.0,100.0
205,757840,3991908,2012-10-27,Seattle,98109,47.63152635962671,-122.35628277607007,House,6,3.0,4.0,250.0
206,8848403,46243391,2015-10-10,Seattle,98109,47.64017716917174,-122.34652263514218,Apartment,2,1.0,1.0,39.0
207,7430926,32052651,2015-04-27,Seattle,98109,47.64290503084548,-122.34670499078108,Apartment,4,1.0,1.0,69.0
208,7021544,31366898,2015-04-16,Seattle,98109,47.64075557421937,-122.34287656419664,Apartment,4,1.0,2.0,145.0
209,1323446,7053059,2013-06-22,Seattle,98109,47.63544455882173,-122.35551660487096,Apartment,5,1.0,4.0,98.0
210,3925573,20338511,2014-08-21,Seattle,98109,47.642697171642624,-122.3436911432716,Apartment,4,1.0,1.0,130.0
211,8723086,45781945,2015-10-05,Seattle,98109,47.638923009567264,-122.34282687028396,Apartment,4,1.0,2.0,85.0
212,781474,4122018,2012-11-11,Seattle,98109,47.642912112464536,-122.3446833199524,Boat,1,1.0,1.0,85.0
213,9812439,31366898,2015-04-16,Seattle,98109,47.63934586006096,-122.34313235161407,Apartment,4,1.0,2.0,73.0
214,3401644,106721,2010-04-11,Seattle,98109,47.63507292926039,-122.35459413199024,Apartment,4,1.0,2.0,150.0
215,10036903,51433714,2015-12-15,Seattle,98109,47.62857355428276,-122.35590915697244,Apartment,3,1.0,1.0,85.0
216,5310193,27508753,2015-02-10,Seattle,98109,47.63793825819439,-122.35072564856766,House,6,3.0,3.0,190.0
217,5308875,11358129,2014-01-16,Seattle,98109,47.62930930813364,-122.34413623476452,Apartment,2,1.0,1.0,68.0
218,5052459,26032511,2015-01-13,Seattle,98109,47.63050640341463,-122.34502206933224,Apartment,2,1.0,1.0,149.0
219,7228499,5325329,2013-03-04,Seattle,98109,47.63021399726569,-122.34761508910964,House,10,2.0,5.0,349.0
220,7651653,9423731,2013-10-14,Seattle,98109,47.62954816309299,-122.3465965676034,Apartment,2,1.0,1.0,105.0
221,1494986,316200,2010-12-11,Seattle,98109,47.63376670078833,-122.34461541236196,Apartment,4,1.0,2.0,145.0
222,1783382,9361239,2013-10-11,Seattle,98109,47.63444163867191,-122.343784147235,Apartment,2,1.0,1.0,150.0
223,7513198,12456569,2014-02-21,Seattle,98109,47.63211912885084,-122.34681925491051,Condominium,4,2.0,1.0,275.0
224,8308316,3792761,2012-10-07,Seattle,98109,47.63043465175436,-122.35017116506448,Apartment,4,2.0,3.0,165.0
225,9694921,3787979,2012-10-07,Seattle,98109,47.638406836124176,-122.34407700488276,House,5,3.0,3.0,196.0
226,2472850,2840320,2012-07-05,Seattle,98109,47.62900387234053,-122.34382334831317,Apartment,4,1.0,2.0,195.0
227,5487522,13546801,2014-03-26,Seattle,98109,47.639358667537145,-122.34402874897694,Apartment,4,2.0,2.0,200.0
228,4016650,238431,2010-09-18,Seattle,98109,47.64011972075073,-122.3445298134504,House,2,1.0,1.0,90.0
229,10229434,21616710,2014-09-21,Seattle,98109,47.638157777568814,-122.34415740858152,Apartment,4,1.0,1.0,100.0
230,3479241,15893988,2014-05-23,Seattle,98109,47.63987162110587,-122.34183446186633,Apartment,2,1.0,1.0,125.0
231,5848400,430709,2011-03-08,Seattle,98109,47.63214523371973,-122.35064869111656,House,8,3.0,5.0,250.0
232,6077760,21288637,2014-09-13,Seattle,98109,47.634532624200055,-122.34379009996228,House,2,1.0,1.0,130.0
233,4642956,24038354,2014-11-22,Seattle,98109,47.62994743327768,-122.35138796733872,Apartment,2,1.0,1.0,209.0
